,index,menu_id,place,occasion,date,location,page_count,dish_count,dish_name,dish_id,menu_item_id,menu_page_id,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,price_x,high_price,tokenized_desc,no_stopwords,pos_desc,desc_len,desc_all_len,cleaned_text,clean_text,decade,avg_price_at_restaurant
10,913524,27113,"Dining Car, Southern Pacific",,1942-01-01,Southern Pacific,4,101,"assortment of sausage (liver, pimiento and lyon's), potato and egg salad, sliced calavo, cheese crock, toasted crackers, tea, coffee, chocolate or milk",186145.0,552064,48083,1,1,1942,1942,0.0,0.0,1.1,,"['assortment', 'of', 'sausage', '(liver,', 'pimiento', 'and', ""lyon's),"", 'potato', 'and', 'egg', 'salad,', 'sliced', 'calavo,', 'cheese', 'crock,', 'toasted', 'crackers,', 'tea,', 'coffee,', 'chocolate', 'or', 'milk']","['assortment', 'sausage', '(liver,', 'pimiento', ""lyon's),"", 'potato', 'egg', 'salad,', 'sliced', 'calavo,', 'cheese', 'crock,', 'toasted', 'crackers,', 'tea,', 'coffee,', 'chocolate', 'milk']","[('assortment', 'JJ'), ('sausage', 'NN'), ('(liver,', 'NN'), ('pimiento', 'IN'), (""lyon's),"", 'NN'), ('potato', 'NN'), ('egg', 'NN'), ('salad,', 'NN'), ('sliced', 'VBD'), ('calavo,', 'JJ'), ('cheese', 'JJ'), ('crock,', 'NN'), ('toasted', 'VBD'), ('crackers,', 'JJ'), ('tea,', 'NN'), ('coffee,', 'NN'), ('chocolate', 'NN'), ('milk', 'NN')]",18.0,22.0,"'assortment', 'sausage', '(liver,', 'pimiento', 'lyon's),', 'potato', 'egg', 'salad,', 'sliced', 'calavo,', 'cheese', 'crock,', 'toasted', 'crackers,', 'tea,', 'coffee,', 'chocolate', 'milk'",assortment sausage liver pimiento lyons potato egg salad sliced calavo cheese crock toasted crackers tea coffee chocolate milk,1940,0.8250000000000001
11,913571,27114,,,1939-11-15,"New York Central System, Boston & Albany Railroad",3,157,"roast young turkey, chestnut dressing, stewed cranberries, whipped potatoes, hubbard squash, stuffed celery salad, choice of soups, etc., dessert and beverage",185857.0,551282,48087,1,1,1939,1939,0.0,0.0,1.45,,"['roast', 'young', 'turkey,', 'chestnut', 'dressing,', 'stewed', 'cranberries,', 'whipped', 'potatoes,', 'hubbard', 'squash,', 'stuffed', 'celery', 'salad,', 'choice', 'of', 'soups,', 'etc.,', 'dessert', 'and', 'beverage']","['roast', 'young', 'turkey,', 'chestnut', 'dressing,', 'stewed', 'cranberries,', 'whipped', 'potatoes,', 'hubbard', 'squash,', 'stuffed', 'celery', 'salad,', 'choice', 'soups,', 'etc.,', 'dessert', 'beverage']","[('roast', 'NN'), ('young', 'JJ'), ('turkey,', 'NN'), ('chestnut', 'NN'), ('dressing,', 'NN'), ('stewed', 'VBD'), ('cranberries,', 'NN'), ('whipped', 'VBD'), ('potatoes,', 'JJ'), ('hubbard', 'NN'), ('squash,', 'NN'), ('stuffed', 'VBD'), ('celery', 'JJ'), ('salad,', 'NN'), ('choice', 'NN'), ('soups,', 'VBD'), ('etc.,', 'JJ'), ('dessert', 'NN'), ('beverage', 'NN')]",19.0,21.0,"'roast', 'young', 'turkey,', 'chestnut', 'dressing,', 'stewed', 'cranberries,', 'whipped', 'potatoes,', 'hubbard', 'squash,', 'stuffed', 'celery', 'salad,', 'choice', 'soups,', 'etc.,', 'dessert', 'beverage'",roast young turkey chestnut dressing stewed cranberries whipped potatoes hubbard squash stuffed celery salad choice soups etc dessert beverage,1930,1.45
12,916443,27130,"The Beaver, Southern Pacific",,1941-11-01,Southern Pacific,4,92,"b: choice of orange juice, tomato juice, pineapple juice, grapefruit (half) or bakead prunes; cooked or dry cereal with cream; little pig sausage with scrambled eggs or bacon and eggs and fried potatoes; toast or muffins; coffee (cup), milk, tea (pot)",190297.0,563480,48210,1,1,1941,1941,0.55,0.55,0.55,,"['b:', 'choice', 'of', 'orange', 'juice,', 'tomato', 'juice,', 'pineapple', 'juice,', 'grapefruit', '(half)', 'or', 'bakead', 'prunes;', 'cooked', 'or', 'dry', 'cereal', 'with', 'cream;', 'little', 'pig', 'sausage', 'with', 'scrambled', 'eggs', 'or', 'bacon', 'and', 'eggs', 'and', 'fried', 'potatoes;', 'toast', 'or', 'muffins;', 'coffee', '(cup),', 'milk,', 'tea', '(pot)']","['b:', 'choice', 'orange', 'juice,', 'tomato', 'juice,', 'pineapple', 'juice,', 'grapefruit', '(half)', 'bakead', 'prunes;', 'cooked', 'dry', 'cereal', 'cream;', 'little', 'pig', 'sausage', 'scrambled', 'eggs', 'bacon', 'eggs', 'fried', 'potatoes;', 'toast', 'muffins;', 'coffee', '(cup),', 'milk,', 'tea', '(pot)']","[('b:', 'NN'), ('choice', 'NN'), ('orange', 'NN'), ('juice,', 'NN'), ('tomato', 'NN'), ('juice,', 'NN'), ('pineapple', 'NN'), ('juice,', 'NN'), ('grapefruit', 'NN'), ('(half)', 'NNP'), ('bakead', 'NN'), ('prunes;', 'NN'), ('cooked', 'VBD'), ('dry', 'JJ'), ('cereal', 'NN'), ('cream;', 'NNS'), ('little', 'JJ'), ('pig', 'JJ'), ('sausage', 'NN'), ('scrambled', 'VBD'), ('eggs', 'JJ'), ('bacon', 'NN'), ('eggs', 'NNS'), ('fried', 'VBD'), ('potatoes;', 'JJ'), ('toast', 'NN'), ('muffins;', 'NN'), ('coffee', 'NN'), ('(cup),', 'NNP'), ('milk,', 'NN'), ('tea', 'NN'), ('(pot)', 'NN')]",32.0,41.0,"'b:', 'choice', 'orange', 'juice,', 'tomato', 'juice,', 'pineapple', 'juice,', 'grapefruit', '(half)', 'bakead', 'prunes;', 'cooked', 'dry', 'cereal', 'cream;', 'little', 'pig', 'sausage', 'scrambled', 'eggs', 'bacon', 'eggs', 'fried', 'potatoes;', 'toast', 'muffins;', 'coffee', '(cup),', 'milk,', 'tea', '(pot)'",b choice orange juice tomato juice pineapple juice grapefruit half bakead prunes cooked dry cereal cream little pig sausage scrambled eggs bacon eggs fried potatoes toast muffins coffee cup milk tea pot,1940,0.8250000000000001
13,926258,27270,Hotel Gramercy Park; 52 Gramercy Park North,,1980-08-28,Hotel Gramercy Park,1,72,"gramercy salad, tuna fish, chicken salad, cottage cheese on lettuce, garnished with fruit",187637.0,569019,48693,2,2,1980,1980,8.75,9.5,8.75,9.5,"['gramercy', 'salad,', 'tuna', 'fish,', 'chicken', 'salad,', 'cottage', 'cheese', 'on', 'lettuce,', 'garnished', 'with', 'fruit']","['gramercy', 'salad,', 'tuna', 'fish,', 'chicken', 'salad,', 'cottage', 'cheese', 'lettuce,', 'garnished', 'fruit']","[('gramercy', 'NN'), ('salad,', 'NN'), ('tuna', 'NN'), ('fish,', 'NN'), ('chicken', 'NN'), ('salad,', 'NN'), ('cottage', 'NN'), ('cheese', 'JJ'), ('lettuce,', 'NN'), ('garnished', 'VBD'), ('fruit', 'NN')]",11.0,13.0,"'gramercy', 'salad,', 'tuna', 'fish,', 'chicken', 'salad,', 'cottage', 'cheese', 'lettuce,', 'garnished', 'fruit'",gramercy salad tuna fish chicken salad cottage cheese lettuce garnished fruit,1980,8.75
14,926343,27271,Hotel Gramercy Park; 52 Gramercy Park North,,1980-08-28,Hotel Gramercy Park,1,55,"gramercy salad, tuna fish, chicken salad, cottage cheese on lettuce, garnished with fruit",518594.0,558390,48694,1,1,0,0,0.0,0.0,8.75,9.5,"['gramercy', 'salad,', 'tuna', 'fish,', 'chicken', 'salad,', 'cottage', 'cheese', 'on', 'lettuce,', 'garnished', 'with', 'fruit']","['gramercy', 'salad,', 'tuna', 'fish,', 'chicken', 'salad,', 'cottage', 'cheese', 'lettuce,', 'garnished', 'fruit']","[('gramercy', 'NN'), ('salad,', 'NN'), ('tuna', 'NN'), ('fish,', 'NN'), ('chicken', 'NN'), ('salad,', 'NN'), ('cottage', 'NN'), ('cheese', 'JJ'), ('lettuce,', 'NN'), ('garnished', 'VBD'), ('fruit', 'NN')]",11.0,13.0,"'gramercy', 'salad,', 'tuna', 'fish,', 'chicken', 'salad,', 'cottage', 'cheese', 'lettuce,', 'garnished', 'fruit'",gramercy salad tuna fish chicken salad cottage cheese lettuce garnished fruit,1980,8.75
15,930726,27325,Ports O' Call,,1961-12-18,Ports O' Call,2,204,"cold: sliced smoked ox tongue platter, potato salad, string beans vinaigrette, dill pickle",187385.0,555664,48814,1,1,1961,1961,2.95,2.95,2.95,,"['cold:', 'sliced', 'smoked', 'ox', 'tongue', 'platter,', 'potato', 'salad,', 'string', 'beans', 'vinaigrette,', 'dill', 'pickle']","['cold:', 'sliced', 'smoked', 'ox', 'tongue', 'platter,', 'potato', 'salad,', 'string', 'beans', 'vinaigrette,', 'dill', 'pickle']","[('cold:', 'NN'), ('sliced', 'VBD'), ('smoked', 'JJ'), ('ox', 'JJ'), ('tongue', 'NN'), ('platter,', 'NN'), ('potato', 'NN'), ('salad,', 'NN'), ('string', 'VBG'), ('beans', 'NNS'), ('vinaigrette,', 'VBP'), ('dill', 'NN'), ('pickle', 'NN')]",13.0,13.0,"'cold:', 'sliced', 'smoked', 'ox', 'tongue', 'platter,', 'potato', 'salad,', 'string', 'beans', 'vinaigrette,', 'dill', 'pickle'",cold sliced smoked ox tongue platter potato salad string beans vinaigrette dill pickle,1960,2.95
16,944484,27711,,,1931-11-01,Dinner Held By Pennsylvania Railroad,3,95,"special dinner - veal broth with barley or consomme with vegetables - broiled kingfish, lemon butter or omelet with creamed shrimps or roast fresh ham, glazed apple or deviled slice of roast beef, mustard sauce - choice of two vegetables, rolls or muffins",235468.0,643033,49894,1,1,1931,1931,1.25,1.25,1.25,,"['special', 'dinner', '-', 'veal', 'broth', 'with', 'barley', 'or', 'consomme', 'with', 'vegetables', '-', 'broiled', 'kingfish,', 'lemon', 'butter', 'or', 'omelet', 'with', 'creamed', 'shrimps', 'or', 'roast', 'fresh', 'ham,', 'glazed', 'apple', 'or', 'deviled', 'slice', 'of', 'roast', 'beef,', 'mustard', 'sauce', '-', 'choice', 'of', 'two', 'vegetables,', 'rolls', 'or', 'muffins']","['special', 'dinner', '-', 'veal', 'broth', 'barley', 'consomme', 'vegetables', '-', 'broiled', 'kingfish,', 'lemon', 'butter', 'omelet', 'creamed', 'shrimps', 'roast', 'fresh', 'ham,', 'glazed', 'apple', 'deviled', 'slice', 'roast', 'beef,', 'mustard', 'sauce', '-', 'choice', 'two', 'vegetables,', 'rolls', 'muffins']","[('special', 'JJ'), ('dinner', 'NN'), ('-', ':'), ('veal', 'NN'), ('broth', 'DT'), ('barley', 'NN'), ('consomme', 'NN'), ('vegetables', 'NNS'), ('-', ':'), ('broiled', 'VBN'), ('kingfish,', 'NN'), ('lemon', 'NN'), ('butter', 'NN'), ('omelet', 'NN'), ('creamed', 'VBD'), ('shrimps', 'JJ'), ('roast', 'NN'), ('fresh', 'JJ'), ('ham,', 'NN'), ('glazed', 'VBN'), ('apple', 'NN'), ('deviled', 'JJ'), ('slice', 'NN'), ('roast', 'NN'), ('beef,', 'NN'), ('mustard', 'NN'), ('sauce', 'VBP'), ('-', ':'), ('choice', 'NN'), ('two', 'CD'), ('vegetables,', 'NN'), ('rolls', 'NNS'), ('muffins', 'NNS')]",33.0,43.0,"'special', 'dinner', '-', 'veal', 'broth', 'barley', 'consomme', 'vegetables', '-', 'broiled', 'kingfish,', 'lemon', 'butter', 'omelet', 'creamed', 'shrimps', 'roast', 'fresh', 'ham,', 'glazed', 'apple', 'deviled', 'slice', 'roast', 'beef,', 'mustard', 'sauce', '-', 'choice', 'two', 'vegetables,', 'rolls', 'muffins'",special dinner  veal broth barley consomme vegetables  broiled kingfish lemon butter omelet creamed shrimps roast fresh ham glazed apple deviled slice roast beef mustard sauce  choice two vegetables rolls muffins,1930,1.25
17,945762,27721,,,1969-01-18,Oak Room,4,155,"plaza chicken salad bowl with mixed greens, diced chicken, bacon, avocado pear, special roquefort cream dressing ",483311.0,642245,49923,1,1,0,0,0.0,0.0,5.15,,"['plaza', 'chicken', 'salad', 'bowl', 'with', 'mixed', 'greens,', 'diced', 'chicken,', 'bacon,', 'avocado', 'pear,', 'special', 'roquefort', 'cream', 'dressing']","['plaza', 'chicken', 'salad', 'bowl', 'mixed', 'greens,', 'diced', 'chicken,', 'bacon,', 'avocado', 'pear,', 'special', 'roquefort', 'cream', 'dressing']","[('plaza', 'NN'), ('chicken', 'NN'), ('salad', 'NN'), ('bowl', 'NN'), ('mixed', 'JJ'), ('greens,', 'NN'), ('diced', 'VBD'), ('chicken,', 'JJ'), ('bacon,', 'NN'), ('avocado', 'NN'), ('pear,', 'VBP'), ('special', 'JJ'), ('roquefort', 'NN'), ('cream', 'NN'), ('dressing', 'VBG')]",15.0,16.0,"'plaza', 'chicken', 'salad', 'bowl', 'mixed', 'greens,', 'diced', 'chicken,', 'bacon,', 'avocado', 'pear,', 'special', 'roquefort', 'cream', 'dressing'",plaza chicken salad bowl mixed greens diced chicken bacon avocado pear special roquefort cream dressing,1960,5.15
18,945898,27723,,,1969-01-18,Edwardian Room,3,188,"plaza chicken salad bowl with mixed greens, diced chicken, bacon, avocado pear, special roquefort dressing",348158.0,888956,49930,1,1,1969,1969,5.15,7.5,5.15,7.5,"['plaza', 'chicken', 'salad', 'bowl', 'with', 'mixed', 'greens,', 'diced', 'chicken,', 'bacon,', 'avocado', 'pear,', 'special', 'roquefort', 'dressing']","['plaza', 'chicken', 'salad', 'bowl', 'mixed', 'greens,', 'diced', 'chicken,', 'bacon,', 'avocado', 'pear,', 'special', 'roquefort', 'dressing']","[('plaza', 'NN'), ('chicken', 'NN'), ('salad', 'NN'), ('bowl', 'NN'), ('mixed', 'JJ'), ('greens,', 'NN'), ('diced', 'VBD'), ('chicken,', 'JJ'), ('bacon,', 'NN'), ('avocado', 'NN'), ('pear,', 'VBP'), ('special', 'JJ'), ('roquefort', 'NN'), ('dressing', 'VBG')]",14.0,15.0,"'plaza', 'chicken', 'salad', 'bowl', 'mixed', 'greens,', 'diced', 'chicken,', 'bacon,', 'avocado', 'pear,', 'special', 'roquefort', 'dressing'",plaza chicken salad bowl mixed greens diced chicken bacon avocado pear special roquefort dressing,1960,5.15
19,948989,27756,,,1969-07-02,Foley's Terrace,4,88,tuna fish salad on whole wheat. served with pickles and sliced hard-boiled egg and a bowl of vegetable soup,464476.0,602732,50056,1,1,1969,1969,1.1,1.1,1.1,,"['tuna', 'fish', 'salad', 'on', 'whole', 'wheat.', 'served', 'with', 'pickles', 'and', 'sliced', 'hard-boiled', 'egg', 'and', 'a', 'bowl', 'of', 'vegetable', 'soup']","['tuna', 'fish', 'salad', 'whole', 'wheat.', 'served', 'pickles', 'sliced', 'hard-boiled', 'egg', 'bowl', 'vegetable', 'soup']","[('tuna', 'NN'), ('fish', 'NN'), ('salad', 'JJ'), ('whole', 'JJ'), ('wheat.', 'NN'), ('served', 'VBD'), ('pickles', 'NNS'), ('sliced', 'VBD'), ('hard-boiled', 'JJ'), ('egg', 'NN'), ('bowl', 'NN'), ('vegetable', 'JJ'), ('soup', 'NN')]",13.0,19.0,"'tuna', 'fish', 'salad', 'whole', 'wheat.', 'served', 'pickles', 'sliced', 'hard-boiled', 'egg', 'bowl', 'vegetable', 'soup'",tuna fish salad whole wheat served pickles sliced hardboiled egg bowl vegetable soup,1960,1.1
20,949003,27756,,,1969-07-02,Foley's Terrace,4,88,tuna fish salad on whole wheat. served with pickles and sliced hard-boiled egg and a bowl of  soup du jour,464477.0,1286134,50056,1,1,1969,1969,1.1,1.1,1.1,,"['tuna', 'fish', 'salad', 'on', 'whole', 'wheat.', 'served', 'with', 'pickles', 'and', 'sliced', 'hard-boiled', 'egg', 'and', 'a', 'bowl', 'of', 'soup', 'du', 'jour']","['tuna', 'fish', 'salad', 'whole', 'wheat.', 'served', 'pickles', 'sliced', 'hard-boiled', 'egg', 'bowl', 'soup', 'du', 'jour']","[('tuna', 'NN'), ('fish', 'NN'), ('salad', 'JJ'), ('whole', 'JJ'), ('wheat.', 'NN'), ('served', 'VBD'), ('pickles', 'NNS'), ('sliced', 'VBD'), ('hard-boiled', 'JJ'), ('egg', 'NN'), ('bowl', 'NN'), ('soup', 'NN'), ('du', 'VBZ'), ('jour', 'NN')]",14.0,20.0,"'tuna', 'fish', 'salad', 'whole', 'wheat.', 'served', 'pickles', 'sliced', 'hard-boiled', 'egg', 'bowl', 'soup', 'du', 'jour'",tuna fish salad whole wheat served pickles sliced hardboiled egg bowl soup du jour,1960,1.1
21,950939,27787,,,1969-01-01,Johnny Garneau's Golden Spike,4,118,"lobster tails - most delicious shell fish broiled to perfection and served with drawn butter and lemon wedges served with baked potato, garlic bread or rolls, salad buffet",207557.0,599920,50169,1,1,1969,1969,0.0,0.0,7.95,,"['lobster', 'tails', '-', 'most', 'delicious', 'shell', 'fish', 'broiled', 'to', 'perfection', 'and', 'served', 'with', 'drawn', 'butter', 'and', 'lemon', 'wedges', 'served', 'with', 'baked', 'potato,', 'garlic', 'bread', 'or', 'rolls,', 'salad', 'buffet']","['lobster', 'tails', '-', 'delicious', 'shell', 'fish', 'broiled', 'perfection', 'served', 'drawn', 'butter', 'lemon', 'wedges', 'served', 'baked', 'potato,', 'garlic', 'bread', 'rolls,', 'salad', 'buffet']","[('lobster', 'NN'), ('tails', 'SYM'), ('-', ':'), ('delicious', 'JJ'), ('shell', 'NN'), ('fish', 'NN'), ('broiled', 'VBD'), ('perfection', 'NN'), ('served', 'VBD'), ('drawn', 'JJ'), ('butter', 'NN'), ('lemon', 'NN'), ('wedges', 'VBZ'), ('served', 'VBN'), ('baked', 'JJ'), ('potato,', 'NNS'), ('garlic', 'JJ'), ('bread', 'VBP'), ('rolls,', 'NN'), ('salad', 'NN'), ('buffet', 'NN')]",21.0,28.0,"'lobster', 'tails', '-', 'delicious', 'shell', 'fish', 'broiled', 'perfection', 'served', 'drawn', 'butter', 'lemon', 'wedges', 'served', 'baked', 'potato,', 'garlic', 'bread', 'rolls,', 'salad', 'buffet'",lobster tails  delicious shell fish broiled perfection served drawn butter lemon wedges served baked potato garlic bread rolls salad buffet,1960,7.95
22,952248,27809,,,1967-07-01,Ivar's Indian Salmon House,1,5,"quilcene oysters...simmered in wine and butter sauce and served in square iron skillet with cole slaw or mixed green salad with ivar's special rices plus indian corn bread. all dinner orders include beverage (coffee, tea or milk) and dessert of cranberry sherbet or wild indian blueberry ice cream. ",512185.0,639068,50242,1,1,1967,1967,3.95,3.95,3.95,,"['quilcene', 'oysters...simmered', 'in', 'wine', 'and', 'butter', 'sauce', 'and', 'served', 'in', 'square', 'iron', 'skillet', 'with', 'cole', 'slaw', 'or', 'mixed', 'green', 'salad', 'with', ""ivar's"", 'special', 'rices', 'plus', 'indian', 'corn', 'bread.', 'all', 'dinner', 'orders', 'include', 'beverage', '(coffee,', 'tea', 'or', 'milk)', 'and', 'dessert', 'of', 'cranberry', 'sherbet', 'or', 'wild', 'indian', 'blueberry', 'ice', 'cream.']","['quilcene', 'oysters...simmered', 'wine', 'butter', 'sauce', 'served', 'square', 'iron', 'skillet', 'cole', 'slaw', 'mixed', 'green', 'salad', ""ivar's"", 'special', 'rices', 'plus', 'indian', 'corn', 'bread.', 'dinner', 'orders', 'include', 'beverage', '(coffee,', 'tea', 'milk)', 'dessert', 'cranberry', 'sherbet', 'wild', 'indian', 'blueberry', 'ice', 'cream.']","[('quilcene', 'NN'), ('oysters...simmered', 'VBD'), ('wine', 'JJ'), ('butter', 'NN'), ('sauce', 'NN'), ('served', 'VBD'), ('square', 'JJ'), ('iron', 'NN'), ('skillet', 'NN'), ('cole', 'NN'), ('slaw', 'NN'), ('mixed', 'JJ'), ('green', 'JJ'), ('salad', 'NN'), (""ivar's"", 'NN'), ('special', 'JJ'), ('rices', 'NNS'), ('plus', 'CC'), ('indian', 'JJ'), ('corn', 'NN'), ('bread.', 'NN'), ('dinner', 'NN'), ('orders', 'NNS'), ('include', 'VBP'), ('beverage', 'NN'), ('(coffee,', 'JJ'), ('tea', 'NN'), ('milk)', 'NN'), ('dessert', 'NN'), ('cranberry', 'NN'), ('sherbet', 'VBD'), ('wild', 'JJ'), ('indian', 'JJ'), ('blueberry', 'NN'), ('ice', 'NN'), ('cream.', 'NN')]",36.0,48.0,"'quilcene', 'oysters...simmered', 'wine', 'butter', 'sauce', 'served', 'square', 'iron', 'skillet', 'cole', 'slaw', 'mixed', 'green', 'salad', 'ivar's', 'special', 'rices', 'plus', 'indian', 'corn', 'bread.', 'dinner', 'orders', 'include', 'beverage', '(coffee,', 'tea', 'milk)', 'dessert', 'cranberry', 'sherbet', 'wild', 'indian', 'blueberry', 'ice', 'cream.'",quilcene oysterssimmered wine butter sauce served square iron skillet cole slaw mixed green salad ivars special rices plus indian corn bread dinner orders include beverage coffee tea milk dessert cranberry sherbet wild indian blueberry ice cream,1960,4.283333333333334
23,952250,27809,,,1967-07-01,Ivar's Indian Salmon House,1,5,"shrimp currie, english style, cole slaw or mixed green salad, ivar's special rice plus indian corn bread. all dinner orders include beverage (coffee, tea or milk) and dessert of cranberry sherbet or wild indian blueberry ice cream.",512187.0,639070,50242,1,1,1967,1967,3.45,3.45,3.45,,"['shrimp', 'currie,', 'english', 'style,', 'cole', 'slaw', 'or', 'mixed', 'green', 'salad,', ""ivar's"", 'special', 'rice', 'plus', 'indian', 'corn', 'bread.', 'all', 'dinner', 'orders', 'include', 'beverage', '(coffee,', 'tea', 'or', 'milk)', 'and', 'dessert', 'of', 'cranberry', 'sherbet', 'or', 'wild', 'indian', 'blueberry', 'ice', 'cream.']","['shrimp', 'currie,', 'english', 'style,', 'cole', 'slaw', 'mixed', 'green', 'salad,', ""ivar's"", 'special', 'rice', 'plus', 'indian', 'corn', 'bread.', 'dinner', 'orders', 'include', 'beverage', '(coffee,', 'tea', 'milk)', 'dessert', 'cranberry', 'sherbet', 'wild', 'indian', 'blueberry', 'ice', 'cream.']","[('shrimp', 'NN'), ('currie,', 'NN'), ('english', 'JJ'), ('style,', 'NN'), ('cole', 'NN'), ('slaw', 'NN'), ('mixed', 'JJ'), ('green', 'JJ'), ('salad,', 'NN'), (""ivar's"", 'NN'), ('special', 'JJ'), ('rice', 'NN'), ('plus', 'CC'), ('indian', 'JJ'), ('corn', 'NN'), ('bread.', 'NN'), ('dinner', 'NN'), ('orders', 'NNS'), ('include', 'VBP'), ('beverage', 'NN'), ('(coffee,', 'JJ'), ('tea', 'NN'), ('milk)', 'NN'), ('dessert', 'NN'), ('cranberry', 'NN'), ('sherbet', 'VBD'), ('wild', 'JJ'), ('indian', 'JJ'), ('blueberry', 'NN'), ('ice', 'NN'), ('cream.', 'NN')]",31.0,37.0,"'shrimp', 'currie,', 'english', 'style,', 'cole', 'slaw', 'mixed', 'green', 'salad,', 'ivar's', 'special', 'rice', 'plus', 'indian', 'corn', 'bread.', 'dinner', 'orders', 'include', 'beverage', '(coffee,', 'tea', 'milk)', 'dessert', 'cranberry', 'sherbet', 'wild', 'indian', 'blueberry', 'ice', 'cream.'",shrimp currie english style cole slaw mixed green salad ivars special rice plus indian corn bread dinner orders include beverage coffee tea milk dessert cranberry sherbet wild indian blueberry ice cream,1960,4.283333333333334
24,952251,27809,,,1967-07-01,Ivar's Indian Salmon House,1,5,"roast prime rib of beef, au jus, with ivar's rice or potatoes au gratin and mixed green salad plus indian corn bread. all dinner orders include beverage (coffee, tea or milk) and dessert of cranberry sherbet or wild indian blueberry ice cream. ",512189.0,639072,50242,1,1,1967,1967,5.45,5.45,5.45,,"['roast', 'prime', 'rib', 'of', 'beef,', 'au', 'jus,', 'with', ""ivar's"", 'rice', 'or', 'potatoes', 'au', 'gratin', 'and', 'mixed', 'green', 'salad', 'plus', 'indian', 'corn', 'bread.', 'all', 'dinner', 'orders', 'include', 'beverage', '(coffee,', 'tea', 'or', 'milk)', 'and', 'dessert', 'of', 'cranberry', 'sherbet', 'or', 'wild', 'indian', 'blueberry', 'ice', 'cream.']","['roast', 'prime', 'rib', 'beef,', 'au', 'jus,', ""ivar's"", 'rice', 'potatoes', 'au', 'gratin', 'mixed', 'green', 'salad', 'plus', 'indian', 'corn', 'bread.', 'dinner', 'orders', 'include', 'beverage', '(coffee,', 'tea', 'milk)', 'dessert', 'cranberry', 'sherbet', 'wild', 'indian', 'blueberry', 'ice', 'cream.']","[('roast', 'NN'), ('prime', 'JJ'), ('rib', 'NN'), ('beef,', 'NN'), ('au', 'NN'), ('jus,', 'NN'), (""ivar's"", 'NN'), ('rice', 'NN'), ('potatoes', 'NNS'), ('au', 'VBP'), ('gratin', 'NN'), ('mixed', 'JJ'), ('green', 'JJ'), ('salad', 'NN'), ('plus', 'CC'), ('indian', 'JJ'), ('corn', 'NN'), ('bread.', 'NN'), ('dinner', 'NN'), ('orders', 'NNS'), ('include', 'VBP'), ('beverage', 'NN'), ('(coffee,', 'JJ'), ('tea', 'NN'), ('milk)', 'NN'), ('dessert', 'NN'), ('cranberry', 'NN'), ('sherbet', 'VBD'), ('wild', 'JJ'), ('indian', 'JJ'), ('blueberry', 'NN'), ('ice', 'NN'), ('cream.', 'NN')]",33.0,42.0,"'roast', 'prime', 'rib', 'beef,', 'au', 'jus,', 'ivar's', 'rice', 'potatoes', 'au', 'gratin', 'mixed', 'green', 'salad', 'plus', 'indian', 'corn', 'bread.', 'dinner', 'orders', 'include', 'beverage', '(coffee,', 'tea', 'milk)', 'dessert', 'cranberry', 'sherbet', 'wild', 'indian', 'blueberry', 'ice', 'cream.'",roast prime rib beef au jus ivars rice potatoes au gratin mixed green salad plus indian corn bread dinner orders include beverage coffee tea milk dessert cranberry sherbet wild indian blueberry ice cream,1960,4.283333333333334
25,952440,27814,,,1970-02-24,Pizzeria Moby Dick,5,160,"pizza pescatore mit tomaten, mozzarella, sardellen",216375.0,612469,50267,1,1,1970,1970,0.0,0.0,4.0,,"['pizza', 'pescatore', 'mit', 'tomaten,', 'mozzarella,', 'sardellen']","['pizza', 'pescatore', 'mit', 'tomaten,', 'mozzarella,', 'sardellen']","[('pizza', 'NN'), ('pescatore', 'NN'), ('mit', 'NN'), ('tomaten,', 'NN'), ('mozzarella,', 'NN'), ('sardellen', 'NN')]",6.0,6.0,"'pizza', 'pescatore', 'mit', 'tomaten,', 'mozzarella,', 'sardellen'",pizza pescatore mit tomaten mozzarella sardellen,1970,4.0
